item_id,current_global_qty,max_global_qty,global_inv_level
31,108,108,1.0
1641,12,12,1.0
2213,12,12,1.0
4413,6,6,1.0
1699,24,24,1.0
2769,24,24,1.0
3367,12,12,1.0
4868,20,20,1.0
4108,12,12,1.0
4917,12,12,1.0
3332,72,72,1.0
1735,12,12,1.0
1731,12,12,1.0
5096,12,12,1.0
4859,192,192,1.0
3255,60,60,1.0
2898,36,36,1.0
4170,12,12,1.0
5033,128,128,1.0
4508,24,24,1.0
1900,40,40,1.0
3257,70,70,1.0
1587,36,36,1.0
3767,60,60,1.0
3224,48,48,1.0
4269,8,8,1.0
4562,60,60,1.0
1427,12,12,1.0
4660,12,12,1.0
1524,24,24,1.0
4528,12,12,1.0
1623,48,48,1.0
3687,640,640,1.0
3939,36,36,1.0
4102,36,36,1.0
1578,36,36,1.0
4373,276,276,1.0
4041,6,6,1.0
2039,18,18,1.0
4090,24,24,1.0
4991,36,36,1.0
2901,36,36,1.0
4703,60,60,1.0
510,360,360,1.0
5007,60,60,1.0
3517,12,12,1.0
3686,24,24,1.0
2407,24,24,1.0
3349,24,24,1.0
1516,12,12,1.0
3408,144,144,1.0
725,20,20,1.0
1479,24,24,1.0
4273,10,10,1.0
2158,12,12,1.0
399,12,12,1.0
2425,24,24,1.0
4484,12,12,1.0
3609,15,15,1.0
1988,4,4,1.0
4882,96,96,1.0
4516,12,12,1.0
2518,54,54,1.0
949,48,48,1.0
1273,144,144,1.0
2261,12,12,1.0
2969,48,48,1.0
1425,72,72,1.0
1980,6,6,1.0
2138,24,24,1.0
3561,60,60,1.0
4064,8,8,1.0
1773,16,16,1.0
1408,24,24,1.0
4848,24,24,1.0
3302,54,54,1.0
3584,24,24,1.0
1957,6,6,1.0
4551,24,24,1.0
3494,12,12,1.0
3827,200,200,1.0
4969,20,20,1.0
1595,12,12,1.0
3385,48,48,1.0
656,10,10,1.0
1553,12,12,1.0
3107,12,12,1.0
3628,25,25,1.0
2541,16,16,1.0
4692,96,96,1.0
2909,48,48,1.0
2352,16,16,1.0
351,24,24,1.0
4167,6,6,1.0
3319,48,48,1.0
1923,12,12,1.0
2788,12,12,1.0
3055,90,90,1.0
1922,6,6,1.0
2798,12,12,1.0
3321,18,18,1.0
2177,24,24,1.0
4222,24,24,1.0
3350,48,48,1.0
3864,72,72,1.0
2170,12,12,1.0
2694,12,12,1.0
3659,10,10,1.0
2720,12,12,1.0
1284,24,24,1.0
4790,36,36,1.0
3982,30,30,1.0
4830,144,144,1.0
4193,12,12,1.0
4929,40,40,1.0
3601,30,30,1.0
2396,16,16,1.0
2223,12,12,1.0
4756,72,72,1.0
1137,216,216,1.0
3905,24,24,1.0
3563,24,24,1.0
4908,144,144,1.0
1550,48,48,1.0
3064,16,16,1.0
2208,18,18,1.0
1051,72,72,1.0
677,48,48,1.0
1557,72,72,1.0
3660,96,96,1.0
4847,24,24,1.0
4357,126,126,1.0
3328,96,96,1.0
1561,18,18,1.0
2708,12,12,1.0
2730,24,24,1.0
3997,24,24,1.0
801,40,40,1.0
4648,8,8,1.0
4315,252,252,1.0
5114,6,6,1.0
2308,12,12,1.0
4197,24,24,1.0
3607,25,25,1.0
2367,12,12,1.0
2481,12,12,1.0
454,12,12,1.0
5101,12,12,1.0
3048,132,132,1.0
3499,12,12,1.0
325,108,108,1.0
2878,120,120,1.0
4188,24,24,1.0
3850,36,36,1.0
2873,72,72,1.0
3062,48,48,1.0
1225,24,24,1.0
2719,24,24,1.0
5110,72,72,1.0
1332,4,4,1.0
704,24,24,1.0
3668,24,24,1.0
3366,48,48,1.0
233,96,96,1.0
743,48,48,1.0
3032,45,45,1.0
3192,96,96,1.0
671,24,24,1.0
1087,48,48,1.0
2294,24,24,1.0
2616,104,104,1.0
4213,60,60,1.0
4420,12,12,1.0
1588,48,48,1.0
584,12,12,1.0
2478,12,12,1.0
1002,150,150,1.0
1926,36,36,1.0
3894,24,24,1.0
4879,100,100,1.0
2272,18,18,1.0
4092,12,12,1.0
1620,12,12,1.0
1098,48,48,1.0
4579,24,24,1.0
2978,48,48,1.0
1629,12,12,1.0
4201,12,12,1.0
1266,12,12,1.0
2187,24,24,1.0
1709,12,12,1.0
4593,180,180,1.0
4885,72,72,1.0
3595,12,12,1.0
4421,36,36,1.0
1331,12,12,1.0
2386,12,12,1.0
160,24,24,1.0
1589,12,12,1.0
4547,216,216,1.0
2482,12,12,1.0
4652,6,6,1.0
2490,12,12,1.0
4437,24,24,1.0
3263,24,24,1.0
3892,40,40,1.0
3825,24,24,1.0
2520,48,48,1.0
2357,12,12,1.0
4796,40,40,1.0
187,96,96,1.0
3468,24,24,1.0
2072,10,10,1.0
2486,288,288,1.0
3950,12,12,1.0
3300,120,120,1.0
3260,200,200,1.0
3158,300,300,1.0
2113,36,36,1.0
2339,24,24,1.0
1218,24,24,1.0
3995,12,12,1.0
3910,40,40,1.0
5058,12,12,1.0
1285,24,24,1.0
2775,24,24,1.0
3269,72,72,1.0
4878,108,108,1.0
4013,16,16,1.0
1395,72,72,1.0
3752,24,24,1.0
768,40,40,1.0
1684,24,24,1.0
340,24,24,1.0
3004,24,24,1.0
1053,24,24,1.0
673,12,12,1.0
4388,168,168,1.0
3254,48,48,1.0
2255,16,16,1.0
4295,30,30,1.0
5098,12,12,1.0
3800,20,20,1.0
1575,12,12,1.0
4979,24,24,1.0
3535,72,72,1.0
4679,12,12,1.0
2545,12,12,1.0
1837,48,48,1.0
1432,12,12,1.0
3461,64,64,1.0
4250,96,96,1.0
3689,24,24,1.0
2303,12,12,1.0
2591,28,28,1.0
2802,12,12,1.0
2068,20,20,1.0
2736,12,12,1.0
1966,8,8,1.0
1653,12,12,1.0
1446,6,6,1.0
4137,24,24,1.0
741,48,48,1.0
2594,165,165,1.0
4914,15,15,1.0
3299,72,72,1.0
2487,12,12,1.0
1857,48,48,1.0
1335,6,6,1.0
996,12,12,1.0
4739,36,36,1.0
1986,6,6,1.0
4033,6,6,1.0
4431,36,36,1.0
4860,144,144,1.0
436,24,24,1.0
3557,24,24,1.0
1297,96,96,1.0
4573,36,36,1.0
1512,12,12,1.0
2483,24,24,1.0
3203,6,6,1.0
4207,144,144,1.0
1495,12,12,1.0
1849,24,24,1.0
2288,36,36,1.0
3974,12,12,1.0
4816,192,192,1.0
1770,12,12,1.0
4126,12,12,1.0
2869,12,12,1.0
2427,39,39,1.0
4930,20,20,1.0
4149,12,12,1.0
1728,4,4,1.0
4154,12,12,1.0
5012,100,100,1.0
4916,30,30,1.0
1413,24,24,1.0
2337,24,24,1.0
4409,12,12,1.0
2387,12,12,1.0
2972,84,84,1.0
3115,96,96,1.0
1874,24,24,1.0
3512,12,12,1.0
1296,24,24,1.0
4317,252,252,1.0
3485,3,3,1.0
806,48,48,1.0
5116,18,18,1.0
2837,48,48,1.0
3599,24,24,1.0
3196,12,12,1.0
1377,24,24,1.0
3118,48,48,1.0
3630,12,12,1.0
4400,12,12,1.0
2626,40,40,1.0
779,24,24,1.0
3783,40,40,1.0
2153,24,24,1.0
3099,140,140,1.0
1178,12,12,1.0
1676,24,24,1.0
1967,6,6,1.0
4173,12,12,1.0
5106,12,12,1.0
5017,12,12,1.0
4862,16,16,1.0
3916,40,40,1.0
4501,24,24,1.0
1518,12,12,1.0
1853,96,96,1.0
4677,12,12,1.0
3266,72,72,1.0
2385,18,18,1.0
2310,12,12,1.0
3137,312,312,1.0
48,40,40,1.0
2492,24,24,1.0
2752,24,24,1.0
546,12,12,1.0
3927,24,24,1.0
1993,6,6,1.0
2620,24,24,1.0
1378,24,24,1.0
1656,12,12,1.0
772,12,12,1.0
3608,25,25,1.0
4709,48,48,1.0
1648,12,12,1.0
2410,24,24,1.0
3251,12,12,1.0
4447,12,12,1.0
3589,12,12,1.0
3102,24,24,1.0
3631,16,16,1.0
4685,24,24,1.0
4701,24,24,1.0
785,30,30,1.0
4031,6,6,1.0
3988,24,24,1.0
518,24,24,1.0
4118,18,18,1.0
2646,12,12,1.0
3315,84,84,1.0
4636,12,12,1.0
3524,12,12,1.0
4026,32,32,1.0
3757,90,90,1.0
1510,12,12,1.0
1392,24,24,1.0
2758,12,12,1.0
1659,12,12,1.0
2443,72,72,1.0
3262,72,72,1.0
3470,12,12,1.0
3586,108,108,1.0
3507,24,24,1.0
1368,24,24,1.0
920,48,48,1.0
703,40,40,1.0
3250,100,100,1.0
3429,36,36,1.0
4880,36,36,1.0
2274,12,12,1.0
3432,96,96,1.0
2575,104,104,1.0
1788,36,36,1.0
3679,10,10,1.0
384,12,12,1.0
3199,24,24,1.0
4490,24,24,1.0
4309,24,24,1.0
2045,18,18,1.0
4838,72,72,1.0
1833,24,24,1.0
1240,72,72,1.0
3697,20,20,1.0
1755,12,12,1.0
1528,12,12,1.0
1072,40,40,1.0
3915,24,24,1.0
4045,12,12,1.0
4572,36,36,1.0
1987,8,8,1.0
2801,18,18,1.0
4524,36,36,1.0
3120,60,60,1.0
3929,10,10,1.0
3832,150,150,1.0
4485,12,12,1.0
23,96,96,1.0
3647,12,12,1.0
2083,6,6,1.0
4609,36,36,1.0
136,96,96,1.0
75,48,48,1.0
2897,48,48,1.0
2242,12,12,1.0
4597,24,24,1.0
4129,14,14,1.0
1193,72,72,1.0
3324,24,24,1.0
3694,20,20,1.0
4599,24,24,1.0
3784,24,24,1.0
1991,8,8,1.0
3765,50,50,1.0
611,24,24,1.0
1310,48,48,1.0
1009,40,40,1.0
3434,12,12,1.0
5112,6,6,1.0
1607,48,48,1.0
962,18,18,1.0
1582,36,36,1.0
4279,24,24,1.0
2324,12,12,1.0
5023,24,24,1.0
2732,12,12,1.0
1873,30,30,1.0
1282,72,72,1.0
746,24,24,1.0
2958,48,48,1.0
3285,144,144,1.0
877,90,90,1.0
2999,36,36,1.0
2286,12,12,1.0
3175,192,192,1.0
4814,48,48,1.0
3227,48,48,1.0
2087,12,12,1.0
4456,12,12,1.0
2048,10,10,1.0
2271,18,18,1.0
3067,60,60,1.0
4742,72,72,1.0
3682,30,30,1.0
4430,36,36,1.0
4565,24,24,1.0
3722,40,40,1.0
3274,72,72,1.0
4665,48,48,1.0
1351,24,24,1.0
1795,12,12,1.0
3617,12,12,1.0
1211,6,6,1.0
1200,6,6,1.0
1562,24,24,1.0
157,48,48,1.0
4366,60,60,1.0
3155,84,84,1.0
3226,48,48,1.0
1630,36,36,1.0
2262,12,12,1.0
839,12,12,1.0
2463,24,24,1.0
767,12,12,1.0
711,24,24,1.0
3936,10,10,1.0
4308,252,252,1.0
4436,48,48,1.0
4412,12,12,1.0
1292,72,72,1.0
3256,60,60,1.0
107,96,96,1.0
1626,12,12,1.0
5073,5,5,1.0
2321,24,24,1.0
1319,12,12,1.0
683,10,10,1.0
3027,48,48,1.0
2524,60,60,1.0
5046,12,12,1.0
1569,36,36,1.0
4065,24,24,1.0
3363,96,96,1.0
2598,24,24,1.0
3335,24,24,1.0
1905,12,12,1.0
4226,16,16,1.0
4496,12,12,1.0
4890,1800,1800,1.0
1038,30,30,1.0
2266,8,8,1.0
2311,48,48,1.0
4028,12,12,1.0
5081,12,12,1.0
3457,24,24,1.0
3388,16,16,1.0
3018,60,60,1.0
4301,24,24,1.0
2900,36,36,1.0
362,12,12,1.0
2994,24,24,1.0
1529,12,12,1.0
3820,72,72,1.0
4518,6,6,1.0
2913,60,60,1.0
1168,24,24,1.0
467,12,12,1.0
3643,12,12,1.0
3538,60,60,1.0
3381,18,18,1.0
3700,12,12,1.0
4240,48,48,1.0
223,96,96,1.0
1903,24,24,1.0
581,24,24,1.0
4191,8,8,1.0
3753,12,12,1.0
4096,36,36,1.0
2584,32,32,1.0
2230,9,9,1.0
5028,84,84,1.0
3092,72,72,1.0
1504,6,6,1.0
3132,264,264,1.0
952,72,72,1.0
3326,24,24,1.0
3737,24,24,1.0
1254,72,72,1.0
3094,48,48,1.0
4345,126,126,1.0
3759,80,80,1.0
2251,12,12,1.0
4715,48,48,1.0
1856,72,72,1.0
1513,12,12,1.0
1307,48,48,1.0
2176,12,12,1.0
2078,6,6,1.0
1186,288,288,1.0
3876,60,60,1.0
3023,36,36,1.0
1965,6,6,1.0
1726,10,10,1.0
2942,24,24,1.0
4545,48,48,1.0
4288,12,12,1.0
4541,48,48,1.0
2880,120,120,1.0
1841,36,36,1.0
2421,42,42,1.0
3883,10,10,1.0
505,12,12,1.0
5045,48,48,1.0
1508,24,24,1.0
1628,12,12,1.0
1264,24,24,1.0
1700,32,32,1.0
1933,4,4,1.0
2835,48,48,1.0
3806,36,36,1.0
3239,24,24,1.0
3603,12,12,1.0
2713,6,6,1.0
715,16,16,1.0
2786,24,24,1.0
1391,8,8,1.0
586,16,16,1.0
4178,12,12,1.0
2762,12,12,1.0
3305,48,48,1.0
4209,12,12,1.0
482,8,8,1.0
1789,12,12,1.0
2155,18,18,1.0
955,10,10,1.0
1895,50,50,1.0
4849,36,36,1.0
1382,24,24,1.0
4825,20,20,1.0
2698,12,12,1.0
3693,12,12,1.0
2705,12,12,1.0
1697,24,24,1.0
1327,3,3,1.0
2941,48,48,1.0
4050,12,12,1.0
4753,96,96,1.0
2515,27,27,1.0
1389,24,24,1.0
2290,24,24,1.0
1258,24,24,1.0
2500,24,24,1.0
477,48,48,1.0
3645,8,8,1.0
3605,12,12,1.0
1593,48,48,1.0
2358,42,42,1.0
5074,5,5,1.0
1544,24,24,1.0
4005,24,24,1.0
2603,24,24,1.0
1852,24,24,1.0
2858,96,96,1.0
2111,12,12,1.0
3567,108,108,1.0
2173,12,12,1.0
3634,12,12,1.0
830,24,24,1.0
2091,8,8,1.0
2953,48,48,1.0
2988,24,24,1.0
2862,48,48,1.0
2514,27,27,1.0
1257,24,24,1.0
3139,168,168,1.0
752,40,40,1.0
2287,32,32,1.0
567,10,10,1.0
2506,24,24,1.0
3888,10,10,1.0
1356,24,24,1.0
4432,6,6,1.0
4073,12,12,1.0
2185,12,12,1.0
4458,12,12,1.0
907,12,12,1.0
4831,204,204,1.0
1383,24,24,1.0
4912,30,30,1.0
1343,6,6,1.0
4476,24,24,1.0
4372,138,138,1.0
3509,12,12,1.0
3506,24,24,1.0
3547,24,24,1.0
4208,12,12,1.0
4335,84,84,1.0
1229,96,96,1.0
4670,12,12,1.0
3624,12,12,1.0
1532,12,12,1.0
2166,24,24,1.0
3641,12,12,1.0
1235,12,12,1.0
5042,12,12,1.0
524,10,10,1.0
3992,24,24,1.0
4861,80,80,1.0
698,48,48,1.0
3341,24,24,1.0
4938,20,20,1.0
4988,12,12,1.0
1453,6,6,1.0
1884,40,40,1.0
4674,12,12,1.0
4492,12,12,1.0
3213,186,186,1.0
2816,12,12,1.0
1647,12,12,1.0
558,12,12,1.0
3908,10,10,1.0
1236,12,12,1.0
4359,84,84,1.0
1800,26,26,1.0
2922,12,12,1.0
2009,20,20,1.0
2171,24,24,1.0
4592,180,180,1.0
1914,84,84,1.0
4945,36,36,1.0
1885,50,50,1.0
3469,36,36,1.0
1300,48,48,1.0
4489,12,12,1.0
2996,36,36,1.0
2430,24,24,1.0
2207,12,12,1.0
4779,24,24,1.0
4401,6,6,1.0
1869,96,96,1.0
4206,48,48,1.0
4615,60,60,1.0
3342,24,24,1.0
2320,18,18,1.0
2930,72,72,1.0
2236,12,12,1.0
1412,48,48,1.0
2175,24,24,1.0
3829,24,24,1.0
2331,12,12,1.0
440,24,24,1.0
3426,8,8,1.0
4888,48,48,1.0
3270,60,60,1.0
3129,96,96,1.0
3943,30,30,1.0
2114,18,18,1.0
3450,48,48,1.0
4212,6,6,1.0
2356,24,24,1.0
1552,12,12,1.0
3121,72,72,1.0
358,8,8,1.0
4139,12,12,1.0
3011,48,48,1.0
4128,10,10,1.0
5024,48,48,1.0
3587,96,96,1.0
4461,24,24,1.0
1669,12,12,1.0
1767,14,14,1.0
3772,40,40,1.0
4296,24,24,1.0
1959,12,12,1.0
367,24,24,1.0
4075,60,60,1.0
2710,12,12,1.0
4276,24,24,1.0
4801,24,24,1.0
3303,72,72,1.0
2237,24,24,1.0
3438,130,130,1.0
4307,84,84,1.0
2931,48,48,1.0
3513,12,12,1.0
5080,12,12,1.0
275,48,48,1.0
4955,96,96,1.0
2531,27,27,1.0
4219,12,12,1.0
4561,40,40,1.0
2479,24,24,1.0
3559,30,30,1.0
2674,24,24,1.0
1571,36,36,1.0
1400,48,48,1.0
3165,48,48,1.0
1429,12,12,1.0
3844,144,144,1.0
4442,24,24,1.0
1996,4,4,1.0
4462,12,12,1.0
3057,72,72,1.0
4892,10,10,1.0
1983,6,6,1.0
2219,12,12,1.0
5077,12,12,1.0
3729,24,24,1.0
4398,18,18,1.0
2369,12,12,1.0
3990,12,12,1.0
4673,36,36,1.0
2749,12,12,1.0
2654,16,16,1.0
3855,60,60,1.0
4522,36,36,1.0
3261,100,100,1.0
3331,384,384,1.0
598,24,24,1.0
1819,24,24,1.0
1119,24,24,1.0
1177,16,16,1.0
2123,36,36,1.0
4782,36,36,1.0
1434,24,24,1.0
3455,36,36,1.0
5057,12,12,1.0
3351,24,24,1.0
3114,80,80,1.0
2751,12,12,1.0
4526,12,12,1.0
1050,48,48,1.0
5050,48,48,1.0
3240,12,12,1.0
2489,12,12,1.0
3365,144,144,1.0
1827,96,96,1.0
3808,6,6,1.0
3858,60,60,1.0
1635,12,12,1.0
1385,24,24,1.0
5090,60,60,1.0
3212,312,312,1.0
1483,24,24,1.0
5011,140,140,1.0
139,96,96,1.0
4224,48,48,1.0
3519,12,12,1.0
2297,12,12,1.0
3698,12,12,1.0
4142,12,12,1.0
3830,24,24,1.0
3104,12,12,1.0
2168,12,12,1.0
1741,12,12,1.0
4469,12,12,1.0
475,96,96,1.0
1387,24,24,1.0
4895,24,24,1.0
2842,102,102,1.0
1760,12,12,1.0
2658,24,24,1.0
3333,72,72,1.0
3966,12,12,1.0
1979,9,9,1.0
2630,36,36,1.0
2566,444,444,1.0
3809,12,12,1.0
1943,6,6,1.0
1352,24,24,1.0
1161,96,96,1.0
1714,12,12,1.0
3237,12,12,1.0
4451,6,6,1.0
1388,24,24,1.0
4531,12,12,1.0
2265,12,12,1.0
2912,66,66,1.0
2062,10,10,1.0
3244,48,48,1.0
5061,24,24,1.0
5072,36,36,1.0
2659,36,36,1.0
4924,24,24,1.0
5025,24,24,1.0
2460,24,24,1.0
3101,24,24,1.0
3728,24,24,1.0
4549,24,24,1.0
626,20,20,1.0
2872,24,24,1.0
619,10,10,1.0
1938,8,8,1.0
3029,72,72,1.0
1829,60,60,1.0
2604,104,104,1.0
4513,12,12,1.0
4775,96,96,1.0
2278,12,12,1.0
3938,10,10,1.0
2991,36,36,1.0
1792,12,12,1.0
2954,42,42,1.0
3003,48,48,1.0
3044,48,48,1.0
2206,12,12,1.0
4112,12,12,1.0
2411,36,36,1.0
1765,12,12,1.0
3320,72,72,1.0
4264,24,24,1.0
4687,48,48,1.0
404,6,6,1.0
1934,6,6,1.0
4165,24,24,1.0
2317,18,18,1.0
4813,24,24,1.0
3444,48,48,1.0
3074,12,12,1.0
3211,120,120,1.0
5087,60,60,1.0
1411,2,2,1.0
283,24,24,1.0
3516,36,36,1.0
2893,36,36,1.0
1447,6,6,1.0
3610,12,12,1.0
2866,72,72,1.0
1590,12,12,1.0
3639,10,10,1.0
4161,4,4,1.0
4103,8,8,1.0
3725,12,12,1.0
1460,6,6,1.0
2220,24,24,1.0
4771,12,12,1.0
605,12,12,1.0
3163,48,48,1.0
3756,40,40,1.0
2416,12,12,1.0
2035,20,20,1.0
1690,20,20,1.0
2891,36,36,1.0
3242,108,108,1.0
2456,24,24,1.0
1325,24,24,1.0
4691,200,200,1.0
3920,12,12,1.0
2351,6,6,1.0
3629,10,10,1.0
4607,36,36,1.0
3243,48,48,1.0
2231,12,12,1.0
1199,24,24,1.0
3961,12,12,1.0
1901,24,24,1.0
4109,10,10,1.0
4094,48,48,1.0
1466,12,12,1.0
4293,60,60,1.0
2304,42,42,1.0
2562,228,228,1.0
4044,12,12,1.0
1574,36,36,1.0
4700,24,24,1.0
4015,12,12,1.0
4754,96,96,1.0
3692,12,12,1.0
3762,12,12,1.0
2419,24,24,1.0
4127,12,12,1.0
4402,16,16,1.0
3492,12,12,1.0
1462,6,6,1.0
3490,36,36,1.0
2596,120,120,1.0
1535,40,40,1.0
1904,72,72,1.0
2861,48,48,1.0
4757,96,96,1.0
3106,12,12,1.0
2431,60,60,1.0
1473,12,12,1.0
3352,12,12,1.0
4062,24,24,1.0
4444,36,36,1.0
2145,12,12,1.0
4120,6,6,1.0
1265,24,24,1.0
4770,36,36,1.0
4017,6,6,1.0
1645,80,80,1.0
3259,72,72,1.0
2057,20,20,1.0
1206,48,48,1.0
5060,12,12,1.0
2179,24,24,1.0
3853,60,60,1.0
1786,12,12,1.0
1133,48,48,1.0
4765,60,60,1.0
2049,20,20,1.0
2275,12,12,1.0
2783,12,12,1.0
1808,30,30,1.0
1691,24,24,1.0
4150,12,12,1.0
2581,28,28,1.0
2784,12,12,1.0
4132,12,12,1.0
3153,36,36,1.0
3310,48,48,1.0
1876,30,30,1.0
3797,36,36,1.0
1858,12,12,1.0
2679,24,24,1.0
2263,12,12,1.0
3670,24,24,1.0
3792,20,20,1.0
2561,28,28,1.0
2927,12,12,1.0
1196,210,210,1.0
1270,48,48,1.0
1969,6,6,1.0
1831,20,20,1.0
3735,12,12,1.0
3575,10,10,1.0
2611,24,24,1.0
1619,24,24,1.0
2540,8,8,1.0
4060,40,40,1.0
5095,60,60,1.0
2118,18,18,1.0
3574,12,12,1.0
2384,6,6,1.0
4214,12,12,1.0
4941,30,30,1.0
2892,36,36,1.0
3548,24,24,1.0
4221,24,24,1.0
4470,12,12,1.0
2140,12,12,1.0
287,72,72,1.0
320,12,12,1.0
2143,12,12,1.0
3823,60,60,1.0
3556,6,6,1.0
1674,12,12,1.0
4946,36,36,1.0
4805,54,54,1.0
342,10,10,1.0
1906,12,12,1.0
4011,16,16,1.0
3441,48,48,1.0
1121,24,24,1.0
3837,318,318,1.0
5062,12,12,1.0
2918,36,36,1.0
3090,48,48,1.0
1754,12,12,1.0
989,60,60,1.0
3898,20,20,1.0
3474,18,18,1.0
2746,12,12,1.0
1140,72,72,1.0
1074,24,24,1.0
3223,6,6,1.0
1865,12,12,1.0
2782,18,18,1.0
1637,12,12,1.0
1821,24,24,1.0
1838,24,24,1.0
